from,to,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
2025-09-07 12:00:00+00:00,2025-09-07T12:30Z,2.4,0,14.0,7.6,9.9,0,0.0,14.2,51.8
2025-09-07 12:30:00+00:00,2025-09-07T13:00Z,2.5,0,14.8,7.6,10.0,0,0.0,14.0,51.1
2025-09-07 13:00:00+00:00,2025-09-07T13:30Z,2.5,0,14.8,7.6,10.0,0,0.0,13.6,51.5
2025-09-07 13:30:00+00:00,2025-09-07T14:00Z,2.7,0,13.1,8.6,9.9,0,0.0,12.6,53.0
2025-09-07 14:00:00+00:00,2025-09-07T14:30Z,3.3,0,12.8,9.4,9.8,0,0.0,11.4,53.2
2025-09-07 14:30:00+00:00,2025-09-07T15:00Z,3.4,0,11.2,9.9,9.7,0,0.0,10.5,55.3
2025-09-07 15:00:00+00:00,2025-09-07T15:30Z,3.7,0,11.1,10.7,9.7,0,0.0,9.5,55.3
2025-09-07 15:30:00+00:00,2025-09-07T16:00Z,3.9,0,11.4,11.1,9.9,0,0.0,8.6,55.0
2025-09-07 16:00:00+00:00,2025-09-07T16:30Z,4.6,0,11.6,12.1,10.0,0,0.0,7.4,54.3
2025-09-07 16:30:00+00:00,2025-09-07T17:00Z,5.6,0,12.3,13.0,10.3,0,0.0,5.7,53.1
2025-09-07 17:00:00+00:00,2025-09-07T17:30Z,6.9,0,12.5,13.3,10.5,0,0.0,3.9,52.9
2025-09-07 17:30:00+00:00,2025-09-07T18:00Z,8.0,0,11.9,13.3,11.1,0,0.0,2.1,53.6
2025-09-07 18:00:00+00:00,2025-09-07T18:30Z,8.7,0,12.3,14.0,11.6,0,0.0,0.5,52.9
2025-09-07 18:30:00+00:00,2025-09-07T19:00Z,8.7,0,12.8,17.1,11.8,0,0.0,0.5,49.0
2025-09-07 19:00:00+00:00,2025-09-07T19:30Z,8.8,0,13.0,17.3,12.1,0,0.0,0.5,48.3
2025-09-07 19:30:00+00:00,2025-09-07T20:00Z,9.1,0,11.7,17.0,12.7,0,0.0,0.0,49.4
2025-09-07 20:00:00+00:00,2025-09-07T20:30Z,9.7,0,11.8,16.0,13.0,0,0.0,0.6,48.9
2025-09-07 20:30:00+00:00,2025-09-07T21:00Z,10.1,0,12.4,15.1,13.2,0,0.0,0.0,49.1
2025-09-07 21:00:00+00:00,2025-09-07T21:30Z,9.3,0,12.7,14.2,13.5,0,0.1,0.1,50.2
2025-09-07 21:30:00+00:00,2025-09-07T22:00Z,8.0,0,14.2,13.5,14.2,0,0.1,0.0,50.0
2025-09-07 22:00:00+00:00,2025-09-07T22:30Z,7.9,0,14.4,12.4,14.3,0,0.1,0.6,50.3
2025-09-07 22:30:00+00:00,2025-09-07T23:00Z,7.8,0,14.8,11.9,14.1,0,0.0,0.0,51.3
2025-09-07 23:00:00+00:00,2025-09-07T23:30Z,7.5,0,15.3,12.6,14.7,0,0.1,0.0,49.8
2025-09-07 23:30:00+00:00,2025-09-08T00:00Z,7.4,0,15.0,14.2,16.1,0,0.1,0.0,47.2
2025-09-08 00:00:00+00:00,2025-09-08T00:30Z,8.2,0,15.4,14.6,16.5,0,0.1,0.7,44.5
2025-09-08 00:30:00+00:00,2025-09-08T01:00Z,9.6,0,15.0,14.7,16.5,0,0.1,0.0,44.1
2025-09-08 01:00:00+00:00,2025-09-08T01:30Z,11.3,0,13.8,15.5,17.1,0,0.1,0.0,42.3
2025-09-08 01:30:00+00:00,2025-09-08T02:00Z,11.4,0,13.4,16.7,17.1,0,0.1,0.0,41.4
2025-09-08 02:00:00+00:00,2025-09-08T02:30Z,12.7,0,13.3,18.0,17.4,0,0.1,0.0,38.5
2025-09-08 02:30:00+00:00,2025-09-08T03:00Z,13.4,0,12.0,20.3,18.3,0,0.1,0.0,36.0
2025-09-08 03:00:00+00:00,2025-09-08T03:30Z,14.2,0,12.0,22.5,18.5,0,0.1,0.0,32.6
2025-09-08 03:30:00+00:00,2025-09-08T04:00Z,13.3,0,12.9,24.5,17.7,0,0.1,0.0,31.6
2025-09-08 04:00:00+00:00,2025-09-08T04:30Z,12.9,0,12.3,26.9,16.8,0,0.1,0.3,30.7
2025-09-08 04:30:00+00:00,2025-09-08T05:00Z,12.2,0,13.3,28.5,16.1,0,0.1,0.0,29.8
2025-09-08 05:00:00+00:00,2025-09-08T05:30Z,11.6,0,12.6,32.7,15.3,0,0.1,0.2,27.6
2025-09-08 05:30:00+00:00,2025-09-08T06:00Z,10.9,0,12.0,35.9,14.4,0,0.1,0.2,26.6
2025-09-08 06:00:00+00:00,2025-09-08T06:30Z,10.3,0,11.7,36.8,13.7,0,0.0,2.4,25.1
2025-09-08 06:30:00+00:00,2025-09-08T07:00Z,9.6,0,15.6,32.7,12.7,0,0.0,6.3,23.2
2025-09-08 07:00:00+00:00,2025-09-08T07:30Z,9.4,0,15.8,30.1,12.3,0,0.0,11.0,21.5
2025-09-08 07:30:00+00:00,2025-09-08T08:00Z,8.9,0,15.8,27.4,11.8,0,0.0,15.7,20.3
2025-09-08 08:00:00+00:00,2025-09-08T08:30Z,8.6,0,14.3,24.3,11.5,0,0.0,20.6,20.7
2025-09-08 08:30:00+00:00,2025-09-08T09:00Z,8.7,0,14.4,20.0,11.5,0,0.0,24.5,20.9
2025-09-08 09:00:00+00:00,2025-09-08T09:30Z,8.8,0,14.3,16.8,11.4,0,0.0,28.2,20.6
2025-09-08 09:30:00+00:00,2025-09-08T10:00Z,8.5,0,13.8,15.7,11.1,0,0.0,30.1,20.7
2025-09-08 10:00:00+00:00,2025-09-08T10:30Z,7.5,0,13.4,15.3,10.8,0,0.0,31.3,21.8
2025-09-08 10:30:00+00:00,2025-09-08T11:00Z,6.4,0,12.1,15.6,10.7,0,0.0,32.1,23.0
2025-09-08 11:00:00+00:00,2025-09-08T11:30Z,6.4,0,12.0,14.7,10.5,0,0.0,32.6,23.7
2025-09-08 11:30:00+00:00,2025-09-08T12:00Z,6.4,0,12.8,13.6,10.5,0,0.0,33.0,23.7
2025-09-08 12:00:00+00:00,2025-09-08T12:30Z,6.3,0,12.8,13.2,10.5,0,0.0,33.5,23.8
2025-09-08 12:30:00+00:00,2025-09-08T13:00Z,6.6,0,10.5,14.1,10.6,0,0.0,33.8,24.4
2025-09-08 13:00:00+00:00,2025-09-08T13:30Z,6.9,0,10.4,14.1,10.7,0,0.0,32.2,25.7
2025-09-08 13:30:00+00:00,2025-09-08T14:00Z,7.9,0,6.9,19.9,10.9,0,0.0,29.8,24.6
2025-09-08 14:00:00+00:00,2025-09-08T14:30Z,8.3,0,6.7,24.4,10.8,0,0.0,25.7,24.1
2025-09-08 14:30:00+00:00,2025-09-08T15:00Z,8.0,0,6.4,30.1,10.5,0,0.0,22.1,22.8
2025-09-08 15:00:00+00:00,2025-09-08T15:30Z,7.7,0,6.2,34.8,10.1,0,0.0,18.7,22.5
2025-09-08 15:30:00+00:00,2025-09-08T16:00Z,7.7,0,6.7,36.7,10.1,0,0.0,16.2,22.5
2025-09-08 16:00:00+00:00,2025-09-08T16:30Z,7.9,0,7.1,39.0,10.4,0,0.0,13.7,21.8
2025-09-08 16:30:00+00:00,2025-09-08T17:00Z,8.2,0,7.0,42.0,10.8,0,0.0,10.6,21.2
2025-09-08 17:00:00+00:00,2025-09-08T17:30Z,8.5,0,8.1,45.1,11.1,0,0.0,6.8,20.3
2025-09-08 17:30:00+00:00,2025-09-08T18:00Z,8.8,0,8.1,47.1,11.5,0,0.0,3.0,21.4
2025-09-08 18:00:00+00:00,2025-09-08T18:30Z,9.1,0,8.2,48.1,11.8,0,0.0,0.5,22.2
2025-09-08 18:30:00+00:00,2025-09-08T19:00Z,8.9,0,7.8,48.2,11.6,0,0.0,0.5,22.9
2025-09-08 19:00:00+00:00,2025-09-08T19:30Z,8.5,0,9.7,46.4,11.2,0,0.0,0.5,23.7
2025-09-08 19:30:00+00:00,2025-09-08T20:00Z,8.8,0,8.3,46.6,11.5,0,0.0,0.0,24.7
2025-09-08 20:00:00+00:00,2025-09-08T20:30Z,8.5,0,10.8,45.7,11.2,0,0.0,0.5,23.4
2025-09-08 20:30:00+00:00,2025-09-08T21:00Z,9.1,0,12.4,43.0,11.9,0,0.0,0.0,23.6
2025-09-08 21:00:00+00:00,2025-09-08T21:30Z,9.6,0,13.1,41.4,12.6,0,0.0,0.1,23.0
2025-09-08 21:30:00+00:00,2025-09-08T22:00Z,10.1,0,13.9,39.2,13.4,0,0.0,0.0,23.4
2025-09-08 22:00:00+00:00,2025-09-08T22:30Z,10.2,0,14.0,37.8,13.5,0,0.0,0.6,24.0
2025-09-08 22:30:00+00:00,2025-09-08T23:00Z,10.4,0,14.3,38.0,13.8,0,0.0,0.0,23.4
